timestamp,index,name,memory.used MiB,memory.total MiB,utilization.gpu %
2026/07/16 22:15:07.944, 0, NVIDIA A100-SXM4-40GB, 17097, 40960, 100
2026/07/16 22:15:18.071, 0, NVIDIA A100-SXM4-40GB, 21015, 40960, 100
2026/07/16 22:15:28.112, 0, NVIDIA A100-SXM4-40GB, 6795, 40960, 100
2026/07/16 22:15:38.152, 0, NVIDIA A100-SXM4-40GB, 13737, 40960, 100
2026/07/16 22:15:48.205, 0, NVIDIA A100-SXM4-40GB, 6795, 40960, 100
2026/07/16 22:15:58.244, 0, NVIDIA A100-SXM4-40GB, 17477, 40960, 100
2026/07/16 22:16:08.284, 0, NVIDIA A100-SXM4-40GB, 13737, 40960, 100
2026/07/16 22:16:18.330, 0, NVIDIA A100-SXM4-40GB, 13737, 40960, 100
2026/07/16 22:16:28.423, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:16:38.461, 0, NVIDIA A100-SXM4-40GB, 17297, 40960, 100
2026/07/16 22:16:48.501, 0, NVIDIA A100-SXM4-40GB, 14137, 40960, 87
2026/07/16 22:16:58.542, 0, NVIDIA A100-SXM4-40GB, 13617, 40960, 100
2026/07/16 22:17:08.582, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:17:18.630, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:17:28.669, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:17:38.711, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:17:48.751, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:17:58.821, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 81
2026/07/16 22:18:08.863, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:18:18.905, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:18:28.944, 0, NVIDIA A100-SXM4-40GB, 12595, 40960, 100
2026/07/16 22:18:38.983, 0, NVIDIA A100-SXM4-40GB, 13137, 40960, 100
2026/07/16 22:18:49.025, 0, NVIDIA A100-SXM4-40GB, 13137, 40960, 100
2026/07/16 22:18:59.066, 0, NVIDIA A100-SXM4-40GB, 10957, 40960, 88
2026/07/16 22:19:09.107, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:19:19.149, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:19:29.190, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:19:39.231, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:19:49.272, 0, NVIDIA A100-SXM4-40GB, 10797, 40960, 100
2026/07/16 22:19:59.314, 0, NVIDIA A100-SXM4-40GB, 13577, 40960, 100
2026/07/16 22:20:09.353, 0, NVIDIA A100-SXM4-40GB, 13577, 40960, 100
2026/07/16 22:20:19.398, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:20:29.437, 0, NVIDIA A100-SXM4-40GB, 16815, 40960, 100
2026/07/16 22:20:39.476, 0, NVIDIA A100-SXM4-40GB, 16377, 40960, 100
2026/07/16 22:20:49.515, 0, NVIDIA A100-SXM4-40GB, 21517, 40960, 100
2026/07/16 22:20:59.559, 0, NVIDIA A100-SXM4-40GB, 6795, 40960, 100
2026/07/16 22:21:09.586, 0, NVIDIA A100-SXM4-40GB, 16377, 40960, 100
2026/07/16 22:21:19.629, 0, NVIDIA A100-SXM4-40GB, 16377, 40960, 100
2026/07/16 22:21:29.667, 0, NVIDIA A100-SXM4-40GB, 20615, 40960, 100
2026/07/16 22:21:39.763, 0, NVIDIA A100-SXM4-40GB, 13597, 40960, 79
2026/07/16 22:21:49.802, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:21:59.853, 0, NVIDIA A100-SXM4-40GB, 16515, 40960, 100
2026/07/16 22:22:09.892, 0, NVIDIA A100-SXM4-40GB, 17277, 40960, 100
2026/07/16 22:22:19.936, 0, NVIDIA A100-SXM4-40GB, 14117, 40960, 100
2026/07/16 22:22:29.976, 0, NVIDIA A100-SXM4-40GB, 13577, 40960, 100
2026/07/16 22:22:40.015, 0, NVIDIA A100-SXM4-40GB, 13577, 40960, 100
2026/07/16 22:22:50.139, 0, NVIDIA A100-SXM4-40GB, 13577, 40960, 100
2026/07/16 22:23:00.179, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:23:10.219, 0, NVIDIA A100-SXM4-40GB, 10977, 40960, 81
2026/07/16 22:23:20.260, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:23:30.300, 0, NVIDIA A100-SXM4-40GB, 12915, 40960, 100
2026/07/16 22:23:40.408, 0, NVIDIA A100-SXM4-40GB, 13257, 40960, 100
2026/07/16 22:23:50.449, 0, NVIDIA A100-SXM4-40GB, 10977, 40960, 100
2026/07/16 22:24:00.489, 0, NVIDIA A100-SXM4-40GB, 10977, 40960, 100
2026/07/16 22:24:10.528, 0, NVIDIA A100-SXM4-40GB, 10917, 40960, 100
2026/07/16 22:24:20.572, 0, NVIDIA A100-SXM4-40GB, 10917, 40960, 100
2026/07/16 22:24:30.676, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
2026/07/16 22:24:40.715, 0, NVIDIA A100-SXM4-40GB, 6775, 40960, 100
