layer,latent_mult,k,context_mode,feature_set,donor_type,receiver_row_idx,donor_row_idx,receiver_example_id,donor_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,repair,strong_repair
26,2,4,dept,control5_active,anomalous,16352,25258,HJB0742:324,KRL0501:365,0.5,0.34190961718559265,0.45045387744903564,0.108544260263443,5,1,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,anomalous,16353,41732,HJB0742:325,XHW0498:221,0.5,0.259817510843277,0.43855467438697815,0.17873716354370117,5,2,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,anomalous,16354,25247,HJB0742:326,KRL0501:346,0.5,0.32829713821411133,0.4430229961872101,0.11472585797309875,5,1,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,anomalous,17906,11297,HXL0968:241,EHD0584:277,0.75,0.5657810568809509,0.5333332419395447,-0.03244781494140625,5,3,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17907,10734,HXL0968:242,EDB0714:316,0.25,0.6784286499023438,0.6953912973403931,0.016962647438049316,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,dept,control5_active,anomalous,17908,33185,HXL0968:245,PNL0301:179,1.0,0.5413505434989929,0.4545223116874695,-0.08682823181152344,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17909,33194,HXL0968:246,PNL0301:193,0.75,0.6964227557182312,0.6614694595336914,-0.034953296184539795,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17910,11088,HXL0968:247,EHB0824:206,0.5,0.6876762509346008,0.6440833210945129,-0.04359292984008789,5,3,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17911,33653,HXL0968:248,PSF0133:212,0.75,0.6816316843032837,0.5878748297691345,-0.09375685453414917,5,4,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17912,33659,HXL0968:249,PSF0133:220,0.75,0.7003931999206543,0.6301518678665161,-0.07024133205413818,5,3,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,dept,control5_active,anomalous,17913,11293,HXL0968:253,EHD0584:273,1.0,0.7253403663635254,0.6320757865905762,-0.09326457977294922,5,5,"[6378, 3022, 1063, 886, 5508]",True,True
