layer,latent_mult,k,context_mode,feature_set,receiver_type,pair_idx,receiver_row_idx,matched_row_idx,receiver_example_id,matched_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,effect,strong_effect
18,4,8,team,top5,positive,55,30010,19508,CMP2946:407,BSS2956:211,0.25,0.4113714098930359,0.4244897663593292,0.013118356466293335,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,55,19508,30010,BSS2956:211,CMP2946:407,0.25,0.3516826629638672,0.3491816818714142,-0.002500981092453003,5,0,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,positive,56,30011,73542,CMP2946:408,KRC2935:23,0.25,0.42193537950515747,0.43540704250335693,0.013471662998199463,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,56,73542,30011,KRC2935:23,CMP2946:408,0.25,0.27581825852394104,0.2788601219654083,0.003041863441467285,5,0,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,positive,57,30012,41219,CMP2946:409,EAH2882:219,0.25,0.3991337716579437,0.4109523296356201,0.011818557977676392,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,57,41219,30012,EAH2882:219,CMP2946:409,0.25,0.3344483971595764,0.3332991302013397,-0.0011492669582366943,5,0,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,positive,58,30013,95546,CMP2946:410,NGR2884:211,0.25,0.3866937458515167,0.3982543647289276,0.011560618877410889,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,58,95546,30013,NGR2884:211,CMP2946:410,0.25,0.5299307703971863,0.5400083065032959,0.01007753610610962,5,0,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,positive,59,30014,82034,CMP2946:413,MAC2962:441,0.25,0.4019182026386261,0.40766915678977966,0.0057509541511535645,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,59,82034,30014,MAC2962:441,CMP2946:413,0.25,0.4235917627811432,0.41333678364753723,-0.010254979133605957,5,0,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,60,30015,128679,CMP2946:414,URC2874:217,0.25,0.39600488543510437,0.39645880460739136,0.0004539191722869873,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,60,128679,30015,URC2874:217,CMP2946:414,0.25,0.3328418731689453,0.33420321345329285,0.0013613402843475342,5,0,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,positive,61,30016,95551,CMP2946:415,NGR2884:218,0.25,0.4086405634880066,0.4333575665950775,0.024717003107070923,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,61,95551,30016,NGR2884:218,CMP2946:415,0.25,0.5793545246124268,0.5796407461166382,0.0002862215042114258,5,0,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,positive,62,30017,54089,CMP2946:416,HCM2945:198,0.25,0.32742437720298767,0.34065791964530945,0.013233542442321777,5,2,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,62,54089,30017,HCM2945:198,CMP2946:416,0.25,0.41201433539390564,0.4116304814815521,-0.0003838539123535156,5,0,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,positive,63,30018,128827,CMP2946:417,URC2874:389,0.25,0.4940263628959656,0.5060750246047974,0.012048661708831787,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,63,128827,30018,URC2874:389,CMP2946:417,0.25,0.27954065799713135,0.25431352853775024,-0.025227129459381104,5,1,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,64,30019,54234,CMP2946:420,HCM2945:409,0.25,0.4198122024536133,0.44815048575401306,0.02833828330039978,5,2,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,64,54234,30019,HCM2945:409,CMP2946:420,0.25,0.39389196038246155,0.3805951774120331,-0.013296782970428467,5,0,"[14358, 12848, 4196, 13580, 11292]",True,True
18,4,8,team,top5,positive,65,30020,53955,CMP2946:421,HCM2945:7,0.25,0.4261069595813751,0.4397050142288208,0.013598054647445679,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,65,53955,30020,HCM2945:7,CMP2946:421,0.25,0.37793150544166565,0.3773946464061737,-0.0005368590354919434,5,0,"[14358, 12848, 4196, 13580, 11292]",True,False
18,4,8,team,top5,positive,66,30021,128624,CMP2946:422,URC2874:155,0.25,0.4128640592098236,0.42239874601364136,0.009534686803817749,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,66,128624,30021,URC2874:155,CMP2946:422,0.25,0.32221561670303345,0.32479774951934814,0.0025821328163146973,5,0,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,positive,67,30022,54101,CMP2946:423,HCM2945:214,0.25,0.4211212396621704,0.4329770803451538,0.011855840682983398,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,team,top5,benign,67,54101,30022,HCM2945:214,CMP2946:423,0.25,0.3801458775997162,0.3776511549949646,-0.002494722604751587,5,0,"[14358, 12848, 4196, 13580, 11292]",True,False
