layer,latent_mult,k,context_mode,feature_set,receiver_type,pair_idx,receiver_row_idx,matched_row_idx,receiver_example_id,matched_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,effect,strong_effect
18,4,8,project_role,top5,positive,67,30022,41339,CMP2946:423,EAH2882:395,1.0,0.4211212396621704,0.42391878366470337,0.002797544002532959,5,1,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,project_role,top5,positive,68,30023,82069,CMP2946:424,MAC2962:491,1.0,0.342947781085968,0.34539490938186646,0.0024471282958984375,5,2,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,project_role,top5,positive,69,83551,13222,MBG3183:283,BGH2610:219,0.25,0.6162141561508179,0.6210664510726929,0.004852294921875,5,0,"[14358, 12848, 4196, 13580, 11292]",False,False
18,4,8,role,control5_active,benign,0,19589,1692,BSS2956:325,ACM2278:228,1.0,0.30957579612731934,0.2932453453540802,-0.016330450773239136,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,1,114655,1693,SAM3782:42,ACM2278:231,0.25,0.4096274971961975,0.3519677519798279,-0.05765974521636963,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,2,334,1694,AAS3428:390,ACM2278:232,0.25,0.38333767652511597,0.36526718735694885,-0.018070489168167114,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,3,31105,1695,CSG1600:501,ACM2278:233,0.75,0.4705098569393158,0.3714698553085327,-0.09904000163078308,5,4,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,4,33088,1696,CUM2335:280,ACM2278:234,0.5,0.28774869441986084,0.30261266231536865,0.014863967895507812,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,5,28192,25375,CJC1433:421,CDE1846:415,1.0,0.26125797629356384,0.27482596039772034,0.013567984104156494,5,13,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,6,73357,25376,KRB3120:268,CDE1846:416,0.25,0.48616155982017517,0.40602266788482666,-0.08013889193534851,5,4,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,7,28094,25377,CJC1433:288,CDE1846:417,0.25,0.3248063325881958,0.3078021705150604,-0.017004162073135376,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,8,135047,25378,WMR2723:326,CDE1846:420,0.75,0.426725298166275,0.41405773162841797,-0.012667566537857056,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,9,106217,25379,QRR1242:381,CDE1846:421,0.5,0.5870346426963806,0.5680162310600281,-0.01901841163635254,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,10,105968,25380,QRR1242:21,CDE1846:422,0.75,0.5816894769668579,0.5600674152374268,-0.021622061729431152,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,11,80190,25381,LRC3160:161,CDE1846:423,0.5,0.5382418632507324,0.5212641954421997,-0.016977667808532715,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,12,23657,25382,CCB0547:504,CDE1846:424,0.5,0.2640354633331299,0.2663816809654236,0.002346217632293701,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,13,89626,25383,MNB3094:78,CDE1846:427,0.5,0.33700329065322876,0.36793917417526245,0.03093588352203369,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,14,119458,25384,SMM3221:212,CDE1846:428,0.5,0.2917734682559967,0.3810313642024994,0.08925789594650269,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,15,121116,25385,SPW0753:353,CDE1846:429,0.25,0.3627619743347168,0.3584344685077667,-0.004327505826950073,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,benign,16,85096,25386,MCO3164:459,CDE1846:430,0.25,0.331373006105423,0.33252352476119995,0.0011505186557769775,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,17,120978,25387,SPW0753:155,CDE1846:431,0.5,0.4709531366825104,0.40782952308654785,-0.06312361359596252,5,4,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,18,7126,25388,AKP3573:116,CDE1846:434,1.0,0.41921669244766235,0.47703492641448975,0.05781823396682739,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,19,13183,25389,BGH2610:163,CDE1846:435,0.75,0.40946173667907715,0.30752599239349365,-0.1019357442855835,5,10,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,20,138594,25390,YFT1382:330,CDE1846:436,0.25,0.32768747210502625,0.28957492113113403,-0.03811255097389221,5,12,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,21,84053,25391,MBL1247:497,CDE1846:437,0.75,0.5175471305847168,0.4853908121585846,-0.0321563184261322,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,22,58237,25392,ILY3152:58,CDE1846:438,0.5,0.3576609194278717,0.3571535050868988,-0.0005074143409729004,5,4,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,benign,23,40614,25393,DSB2734:378,CDE1846:441,0.75,0.4036036431789398,0.42181500792503357,0.01821136474609375,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,24,28252,25394,CJC1433:504,CDE1846:442,0.5,0.2673594355583191,0.32565417885780334,0.05829474329948425,5,9,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,25,4361,25395,AFP2709:117,CDE1846:443,0.5,0.4316873848438263,0.45322540402412415,0.02153801918029785,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,26,68979,25396,KCM2495:133,CDE1846:444,0.75,0.3789815306663513,0.3774432837963104,-0.0015382468700408936,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,benign,27,115888,25397,SDM3560:277,CDE1846:445,1.0,0.4987718462944031,0.48357391357421875,-0.015197932720184326,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,28,83636,25398,MBG3183:409,CDE1846:448,0.5,0.4586156904697418,0.42503848671913147,-0.03357720375061035,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,29,4635,25399,AFP2709:405,CDE1846:449,0.75,0.4333871006965637,0.4455302357673645,0.012143135070800781,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,30,13121,25400,BGH2610:73,CDE1846:450,0.75,0.4437968134880066,0.352220356464386,-0.0915764570236206,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,31,83473,25401,MBG3183:171,CDE1846:451,0.75,0.40412041544914246,0.38430920243263245,-0.01981121301651001,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,32,48244,25402,GFB1385:196,CDE1846:452,0.5,0.39975666999816895,0.39649298787117004,-0.0032636821269989014,5,11,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,benign,33,117017,25403,SHG1281:15,CDE1846:455,0.25,0.4209264814853668,0.4053957462310791,-0.01553073525428772,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,34,96782,25404,NJO1460:455,CDE1846:456,1.0,0.45208674669265747,0.4019841253757477,-0.05010262131690979,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,35,121835,25405,SSH1845:366,CDE1846:457,1.0,0.5660143494606018,0.5177697539329529,-0.048244595527648926,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,36,135607,25406,WRF3534:78,CDE1846:458,0.5,0.6581785678863525,0.57729572057724,-0.08088284730911255,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,37,34847,25407,DEP0163:435,CDE1846:459,0.75,0.4270322322845459,0.40660110116004944,-0.02043113112449646,5,11,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,38,105639,25408,QKO2718:58,CDE1846:462,0.75,0.7085562944412231,0.7086769342422485,0.00012063980102539062,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,39,4033,25409,AFB3228:206,CDE1846:463,1.0,0.6866088509559631,0.7160471677780151,0.029438316822052002,5,4,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,40,83503,25410,MBG3183:214,CDE1846:464,1.0,0.43207961320877075,0.4174996018409729,-0.014580011367797852,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,41,7276,25411,AKP3573:331,CDE1846:465,0.25,0.4233339726924896,0.46666085720062256,0.043326884508132935,5,10,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,42,44134,25412,FCB0563:305,CDE1846:466,1.0,0.6249877214431763,0.6529410481452942,0.02795332670211792,5,4,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,43,53707,25413,HBM0676:161,CDE1846:469,0.25,0.40386319160461426,0.42163124680519104,0.017768055200576782,5,9,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,44,38694,25414,DNV1964:294,CDE1846:470,0.75,0.3313024342060089,0.35875776410102844,0.02745532989501953,5,10,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,45,14807,25415,BJW3558:219,CDE1846:471,0.75,0.5539727210998535,0.48535168170928955,-0.06862103939056396,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,46,47836,25416,GDS3165:120,CDE1846:472,0.25,0.3910995423793793,0.4028147757053375,0.011715233325958252,5,4,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,47,126426,25417,TRW3172:30,CDE1846:473,0.25,0.6436183452606201,0.5786670446395874,-0.06495130062103271,5,4,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,48,73326,25418,KRB3120:224,CDE1846:476,0.75,0.4866013824939728,0.4321702718734741,-0.05443111062049866,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,49,4398,25419,AFP2709:156,CDE1846:477,0.25,0.4108191430568695,0.4279835820198059,0.0171644389629364,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,50,53903,25420,HBM0676:444,CDE1846:478,0.5,0.3894829750061035,0.3920039236545563,0.002520948648452759,5,10,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,51,33116,30006,CUM2335:318,CMP2946:401,0.5,0.29301393032073975,0.3522646129131317,0.05925068259239197,5,4,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,52,73680,30007,KRC2935:220,CMP2946:402,0.75,0.27170345187187195,0.28645244240760803,0.014748990535736084,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,53,133270,30008,WBS1592:345,CMP2946:403,1.0,0.569576621055603,0.5498625040054321,-0.0197141170501709,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,54,2936,30009,ADM0923:228,CMP2946:406,1.0,0.5286461710929871,0.4997866451740265,-0.02885952591896057,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,55,82072,30010,MAC2962:494,CMP2946:407,0.5,0.4349943995475769,0.3912668526172638,-0.04372754693031311,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,56,73665,30011,KRC2935:199,CMP2946:408,0.75,0.2489231824874878,0.2837660014629364,0.03484281897544861,5,9,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,57,95601,30012,NGR2884:289,CMP2946:409,1.0,0.5866016745567322,0.509415328502655,-0.07718634605407715,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,58,136749,30013,WRW2331:484,CMP2946:410,0.25,0.3610767722129822,0.36132267117500305,0.000245898962020874,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,59,95603,30014,NGR2884:291,CMP2946:413,0.25,0.5975663065910339,0.5200219750404358,-0.07754433155059814,5,11,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,60,54837,30015,HGD1664:245,CMP2946:414,0.5,0.528439462184906,0.5546481609344482,0.026208698749542236,5,3,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,61,2790,30016,ADM0923:21,CMP2946:415,1.0,0.48177570104599,0.4145067036151886,-0.06726899743080139,5,10,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,62,72757,30017,KMS0954:431,CMP2946:416,0.5,0.3183928430080414,0.324288010597229,0.005895167589187622,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,63,98254,30018,NRN2936:10,CMP2946:417,0.25,0.31489449739456177,0.38621702790260315,0.07132253050804138,5,4,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,64,99390,30019,NVH3726:267,CMP2946:420,0.5,0.48731306195259094,0.48861050605773926,0.0012974441051483154,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,65,114864,30020,SAM3782:343,CMP2946:421,0.75,0.40589240193367004,0.3864932656288147,-0.019399136304855347,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,66,41366,30021,EAH2882:434,CMP2946:422,0.25,0.34350624680519104,0.29469481110572815,-0.04881143569946289,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,benign,67,66855,30022,JMG3365:149,CMP2946:423,0.75,0.33854883909225464,0.3518974483013153,0.013348609209060669,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,benign,68,235,30023,AAS3428:275,CMP2946:424,1.0,0.36421167850494385,0.3543566167354584,-0.009855061769485474,5,10,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,benign,69,45845,83551,FNW3564:199,MBG3183:283,0.25,0.3655277490615845,0.35020941495895386,-0.015318334102630615,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,0,1692,19589,ACM2278:228,BSS2956:325,0.75,0.34236299991607666,0.3587481677532196,0.016385167837142944,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,1,1693,114655,ACM2278:231,SAM3782:42,0.25,0.3368968963623047,0.3506604731082916,0.013763576745986938,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,2,1694,334,ACM2278:232,AAS3428:390,0.25,0.3103208541870117,0.3188877999782562,0.008566945791244507,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,3,1695,31105,ACM2278:233,CSG1600:501,0.25,0.444414883852005,0.45849981904029846,0.014084935188293457,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,4,1696,33088,ACM2278:234,CUM2335:280,1.0,0.4246574342250824,0.44596797227859497,0.021310538053512573,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,5,25375,28192,CDE1846:415,CJC1433:421,0.75,0.48000627756118774,0.44694387912750244,-0.0330623984336853,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,6,25376,73357,CDE1846:416,KRB3120:268,1.0,0.476402223110199,0.45267271995544434,-0.02372950315475464,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,7,25377,28094,CDE1846:417,CJC1433:288,0.75,0.4381938576698303,0.4161932170391083,-0.022000640630722046,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,8,25378,135047,CDE1846:420,WMR2723:326,1.0,0.41655200719833374,0.37311092019081116,-0.04344108700752258,5,12,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,9,25379,106217,CDE1846:421,QRR1242:381,1.0,0.4224047064781189,0.3888460099697113,-0.03355869650840759,5,10,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,10,25380,105968,CDE1846:422,QRR1242:21,0.5,0.4740689694881439,0.42061638832092285,-0.05345258116722107,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,11,25381,80190,CDE1846:423,LRC3160:161,0.5,0.4615910053253174,0.41540369391441345,-0.04618731141090393,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,12,25382,23657,CDE1846:424,CCB0547:504,0.5,0.4656012952327728,0.4124293029308319,-0.05317199230194092,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,13,25383,89626,CDE1846:427,MNB3094:78,0.75,0.4605143070220947,0.4505857527256012,-0.00992855429649353,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,positive,14,25384,119458,CDE1846:428,SMM3221:212,0.75,0.4696827530860901,0.4612169861793518,-0.008465766906738281,5,5,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,positive,15,25385,121116,CDE1846:429,SPW0753:353,0.75,0.48370906710624695,0.4781903028488159,-0.00551876425743103,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,positive,16,25386,85096,CDE1846:430,MCO3164:459,0.75,0.4298016130924225,0.4266640841960907,-0.003137528896331787,5,3,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,positive,17,25387,120978,CDE1846:431,SPW0753:155,0.75,0.46182042360305786,0.4554700553417206,-0.00635036826133728,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,positive,18,25388,7126,CDE1846:434,AKP3573:116,0.75,0.41756606101989746,0.3994971215724945,-0.018068939447402954,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,19,25389,13183,CDE1846:435,BGH2610:163,0.75,0.4810541868209839,0.4586750566959381,-0.022379130125045776,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,20,25390,138594,CDE1846:436,YFT1382:330,0.75,0.4580255448818207,0.4387941360473633,-0.019231408834457397,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,21,25391,84053,CDE1846:437,MBL1247:497,0.5,0.454647958278656,0.43563759326934814,-0.01901036500930786,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,22,25392,58237,CDE1846:438,ILY3152:58,0.75,0.453688383102417,0.43292248249053955,-0.02076590061187744,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,23,25393,40614,CDE1846:441,DSB2734:378,0.5,0.4744405746459961,0.4609025716781616,-0.013538002967834473,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,24,25394,28252,CDE1846:442,CJC1433:504,0.5,0.4234159290790558,0.4130137860774994,-0.010402143001556396,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,25,25395,4361,CDE1846:443,AFP2709:117,0.5,0.48396870493888855,0.4678550958633423,-0.016113609075546265,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,26,25396,68979,CDE1846:444,KCM2495:133,0.75,0.4358266294002533,0.42477697134017944,-0.011049658060073853,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,27,25397,115888,CDE1846:445,SDM3560:277,0.75,0.4287758469581604,0.41691654920578003,-0.011859297752380371,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,28,25398,83636,CDE1846:448,MBG3183:409,0.75,0.45171621441841125,0.44045528769493103,-0.011260926723480225,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,29,25399,4635,CDE1846:449,AFP2709:405,1.0,0.5384507179260254,0.5171970725059509,-0.021253645420074463,5,13,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,30,25400,13121,CDE1846:450,BGH2610:73,1.0,0.4665936231613159,0.45014986395835876,-0.016443759202957153,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,31,25401,83473,CDE1846:451,MBG3183:171,1.0,0.4562937617301941,0.43735790252685547,-0.018935859203338623,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,32,25402,48244,CDE1846:452,GFB1385:196,1.0,0.4688948690891266,0.44830769300460815,-0.020587176084518433,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,33,25403,117017,CDE1846:455,SHG1281:15,0.5,0.437348872423172,0.4111645221710205,-0.02618435025215149,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,34,25404,96782,CDE1846:456,NJO1460:455,0.75,0.4546266794204712,0.43760669231414795,-0.017019987106323242,5,11,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,35,25405,121835,CDE1846:457,SSH1845:366,0.75,0.4495765268802643,0.42818281054496765,-0.02139371633529663,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,36,25406,135607,CDE1846:458,WRF3534:78,0.75,0.47377797961235046,0.44675543904304504,-0.02702254056930542,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,37,25407,34847,CDE1846:459,DEP0163:435,0.75,0.4813075065612793,0.4543904960155487,-0.02691701054573059,5,4,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,38,25408,105639,CDE1846:462,QKO2718:58,0.75,0.44189369678497314,0.43416476249694824,-0.007728934288024902,5,3,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,positive,39,25409,4033,CDE1846:463,AFB3228:206,0.75,0.4770914614200592,0.46523287892341614,-0.011858582496643066,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,40,25410,83503,CDE1846:464,MBG3183:214,0.75,0.44748130440711975,0.4306314289569855,-0.016849875450134277,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,41,25411,7276,CDE1846:465,AKP3573:331,0.75,0.4379540681838989,0.42311862111091614,-0.014835447072982788,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,42,25412,44134,CDE1846:466,FCB0563:305,0.75,0.4663989841938019,0.4540344178676605,-0.012364566326141357,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,43,25413,53707,CDE1846:469,HBM0676:161,0.75,0.5547977685928345,0.5239859819412231,-0.030811786651611328,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,44,25414,38694,CDE1846:470,DNV1964:294,0.75,0.5187341570854187,0.4945502281188965,-0.024183928966522217,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,45,25415,14807,CDE1846:471,BJW3558:219,0.75,0.4709838032722473,0.44750458002090454,-0.023479223251342773,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,46,25416,47836,CDE1846:472,GDS3165:120,0.75,0.4431593418121338,0.4243169128894806,-0.018842428922653198,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,47,25417,126426,CDE1846:473,TRW3172:30,0.75,0.510485053062439,0.490485817193985,-0.01999923586845398,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,48,25418,73326,CDE1846:476,KRB3120:224,0.75,0.45957010984420776,0.44795140624046326,-0.011618703603744507,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,49,25419,4398,CDE1846:477,AFP2709:156,0.75,0.48583829402923584,0.47228506207466125,-0.013553231954574585,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,role,control5_active,positive,50,25420,53903,CDE1846:478,HBM0676:444,0.75,0.4507943093776703,0.44334977865219116,-0.007444530725479126,5,7,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,role,control5_active,positive,51,30006,33116,CMP2946:401,CUM2335:318,0.25,0.4071964919567108,0.4285668730735779,0.021370381116867065,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,52,30007,73680,CMP2946:402,KRC2935:220,0.25,0.35271212458610535,0.3788908123970032,0.026178687810897827,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,53,30008,133270,CMP2946:403,WBS1592:345,0.25,0.4106225371360779,0.4308425486087799,0.020220011472702026,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,54,30009,2936,CMP2946:406,ADM0923:228,1.0,0.5697546005249023,0.6244263648986816,0.0546717643737793,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,55,30010,82072,CMP2946:407,MAC2962:494,1.0,0.4113714098930359,0.4247363805770874,0.013364970684051514,5,10,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,56,30011,73665,CMP2946:408,KRC2935:199,1.0,0.42193537950515747,0.43586185574531555,0.013926476240158081,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,57,30012,95601,CMP2946:409,NGR2884:289,1.0,0.3991337716579437,0.4106939435005188,0.011560171842575073,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,58,30013,136749,CMP2946:410,WRW2331:484,1.0,0.3866937458515167,0.3983249068260193,0.011631160974502563,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,59,30014,95603,CMP2946:413,NGR2884:291,0.25,0.4019182026386261,0.4107111692428589,0.008792966604232788,5,14,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,60,30015,54837,CMP2946:414,HGD1664:245,0.25,0.39600488543510437,0.40274906158447266,0.006744176149368286,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,61,30016,2790,CMP2946:415,ADM0923:21,0.5,0.4086405634880066,0.43323203921318054,0.02459147572517395,5,10,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,role,control5_active,positive,62,30017,72757,CMP2946:416,KMS0954:431,1.0,0.32742437720298767,0.33963483572006226,0.012210458517074585,5,9,"[14177, 4087, 1870, 13823, 11909]",False,False
