timestamp,index,name,memory.used MiB,memory.total MiB,utilization.gpu %
2026/07/11 03:56:43.840, 0, NVIDIA A100-SXM4-40GB, 9397, 40960, 100
2026/07/11 03:56:53.875, 0, NVIDIA A100-SXM4-40GB, 9777, 40960, 100
2026/07/11 03:57:03.926, 0, NVIDIA A100-SXM4-40GB, 11917, 40960, 100
2026/07/11 03:57:13.964, 0, NVIDIA A100-SXM4-40GB, 13817, 40960, 100
2026/07/11 03:57:24.002, 0, NVIDIA A100-SXM4-40GB, 12195, 40960, 100
2026/07/11 03:57:34.039, 0, NVIDIA A100-SXM4-40GB, 9917, 40960, 100
2026/07/11 03:57:44.074, 0, NVIDIA A100-SXM4-40GB, 9757, 40960, 100
2026/07/11 03:57:54.183, 0, NVIDIA A100-SXM4-40GB, 13757, 40960, 100
2026/07/11 03:58:04.220, 0, NVIDIA A100-SXM4-40GB, 9397, 40960, 100
2026/07/11 03:58:14.256, 0, NVIDIA A100-SXM4-40GB, 9197, 40960, 94
2026/07/11 03:58:24.306, 0, NVIDIA A100-SXM4-40GB, 7055, 40960, 55
2026/07/11 03:58:34.346, 0, NVIDIA A100-SXM4-40GB, 9097, 40960, 100
2026/07/11 03:58:44.407, 0, NVIDIA A100-SXM4-40GB, 9877, 40960, 100
2026/07/11 03:58:54.458, 0, NVIDIA A100-SXM4-40GB, 11997, 40960, 100
2026/07/11 03:59:04.495, 0, NVIDIA A100-SXM4-40GB, 13737, 40960, 100
2026/07/11 03:59:14.532, 0, NVIDIA A100-SXM4-40GB, 7055, 40960, 89
2026/07/11 03:59:24.567, 0, NVIDIA A100-SXM4-40GB, 9117, 40960, 100
2026/07/11 03:59:34.607, 0, NVIDIA A100-SXM4-40GB, 9717, 40960, 67
2026/07/11 03:59:44.690, 0, NVIDIA A100-SXM4-40GB, 9397, 40960, 100
2026/07/11 03:59:54.726, 0, NVIDIA A100-SXM4-40GB, 7075, 40960, 100
2026/07/11 04:00:04.777, 0, NVIDIA A100-SXM4-40GB, 13817, 40960, 100
2026/07/11 04:00:14.817, 0, NVIDIA A100-SXM4-40GB, 9777, 40960, 79
2026/07/11 04:00:24.854, 0, NVIDIA A100-SXM4-40GB, 9097, 40960, 100
2026/07/11 04:00:34.911, 0, NVIDIA A100-SXM4-40GB, 9837, 40960, 100
2026/07/11 04:00:44.949, 0, NVIDIA A100-SXM4-40GB, 12037, 40960, 100
2026/07/11 04:00:54.988, 0, NVIDIA A100-SXM4-40GB, 13937, 40960, 100
2026/07/11 04:01:05.026, 0, NVIDIA A100-SXM4-40GB, 7075, 40960, 100
2026/07/11 04:01:15.100, 0, NVIDIA A100-SXM4-40GB, 13077, 40960, 100
2026/07/11 04:01:25.138, 0, NVIDIA A100-SXM4-40GB, 9397, 40960, 100
2026/07/11 04:01:35.178, 0, NVIDIA A100-SXM4-40GB, 7055, 40960, 0
