layer,latent_mult,k,context_mode,feature_set,donor_type,receiver_row_idx,donor_row_idx,receiver_example_id,donor_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,repair,strong_repair
26,2,4,team,control5_active,benign,40898,34518,VSS0154:270,RGG0064:156,0.5,0.545592188835144,0.5639858245849609,0.018393635749816895,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40899,40480,VSS0154:273,VMJ0147:168,0.75,0.6247601509094238,0.6418371200561523,0.017076969146728516,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40900,19300,VSS0154:274,JDC0030:81,1.0,0.4934004247188568,0.56540447473526,0.0720040500164032,5,8,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40901,29665,VSS0154:275,MSS0001:39,1.0,0.5396276712417603,0.5322526097297668,-0.007375061511993408,5,7,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,team,control5_active,benign,40902,38747,VSS0154:276,TDJ0998:11,0.75,0.5395004153251648,0.5458337068557739,0.006333291530609131,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40903,19449,VSS0154:277,JDC0030:239,0.75,0.4888899028301239,0.4990648925304413,0.010174989700317383,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40904,5612,VSS0154:280,BXJ0010:134,1.0,0.5235136151313782,0.5356312990188599,0.01211768388748169,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40905,5575,VSS0154:281,BXJ0010:80,0.25,0.6064392328262329,0.7031813263893127,0.09674209356307983,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40906,10427,VSS0154:282,DRR0162:294,0.25,0.47277310490608215,0.5153338313102722,0.042560726404190063,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40907,35033,VSS0154:283,RHL0992:172,0.5,0.5590431094169617,0.6553886532783508,0.09634554386138916,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40908,24603,VSS0154:284,KNB0022:130,0.5,0.5038792490959167,0.5748883485794067,0.07100909948348999,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40909,39411,VSS0154:287,TOR0193:122,0.5,0.4650838375091553,0.5381556153297424,0.07307177782058716,5,8,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40910,23121,VSS0154:288,KBP0008:466,1.0,0.4854268729686737,0.5493935346603394,0.06396666169166565,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40911,20622,VSS0154:289,JJM0203:85,0.75,0.6048486232757568,0.6610183119773865,0.05616968870162964,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40912,24827,VSS0154:290,KNB0022:456,0.75,0.4917915165424347,0.5214436650276184,0.029652148485183716,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40913,11581,VSS0154:291,EWH0191:387,0.25,0.49723368883132935,0.5648699402809143,0.06763625144958496,5,8,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40914,37721,VSS0154:294,SNS0129:353,0.75,0.5147600769996643,0.5553922653198242,0.04063218832015991,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40915,37609,VSS0154:295,SNS0129:192,0.5,0.5432044863700867,0.641417384147644,0.09821289777755737,5,8,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40916,40274,VSS0154:296,USH0199:373,0.75,0.4950791001319885,0.5662419199943542,0.07116281986236572,5,9,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40917,5788,VSS0154:297,BXJ0010:392,1.0,0.4722343981266022,0.5608818531036377,0.08864745497703552,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,40918,35002,VSS0154:298,RHL0992:128,0.75,0.539228618144989,0.5245829820632935,-0.014645636081695557,5,10,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,team,control5_active,benign,41213,41229,WDD0366:420,WDD0366:442,0.5,0.23684024810791016,0.2579609155654907,0.021120667457580566,5,19,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41214,4458,WDD0366:421,BSS0369:205,0.25,0.28247424960136414,0.3057019114494324,0.023227661848068237,5,12,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41215,41095,WDD0366:422,WDD0366:246,0.25,0.2883957028388977,0.28554767370224,-0.002848029136657715,5,6,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,team,control5_active,benign,41216,41151,WDD0366:423,WDD0366:325,0.25,0.2417612224817276,0.2957566976547241,0.05399547517299652,5,17,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41217,41036,WDD0366:424,WDD0366:162,1.0,0.1837845742702484,0.1822299063205719,-0.0015546679496765137,5,7,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,team,control5_active,benign,41730,15531,XHW0498:219,HCV0478:319,1.0,0.6742662191390991,0.6682835817337036,-0.005982637405395508,5,2,"[6378, 3022, 1063, 886, 5508]",True,False
26,2,4,team,control5_active,benign,41731,15626,XHW0498:220,HCV0478:459,1.0,0.589341402053833,0.5912421941757202,0.001900792121887207,5,2,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41732,25094,XHW0498:221,KRL0501:126,0.25,0.6613830924034119,0.6869986653327942,0.025615572929382324,5,2,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41733,25094,XHW0498:224,KRL0501:126,0.75,0.6672435998916626,0.7403795719146729,0.07313597202301025,5,3,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41734,15536,XHW0498:225,HCV0478:326,0.5,0.6815429925918579,0.751280665397644,0.06973767280578613,5,1,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41735,15601,XHW0498:226,HCV0478:424,0.5,0.6638519763946533,0.8197733759880066,0.15592139959335327,5,2,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41736,25089,XHW0498:227,KRL0501:119,0.25,0.6717811226844788,0.7401023507118225,0.06832122802734375,5,2,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41737,41691,XHW0498:228,XHW0498:163,1.0,0.6442305445671082,0.7389819025993347,0.09475135803222656,5,2,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41738,26528,XHW0498:231,LQC0479:140,1.0,0.6859720945358276,0.7696149349212646,0.08364284038543701,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41739,25042,XHW0498:232,KRL0501:51,0.5,0.6559723615646362,0.7347574234008789,0.07878506183624268,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41740,15544,XHW0498:233,HCV0478:340,1.0,0.6440631747245789,0.7741585373878479,0.13009536266326904,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41741,25014,XHW0498:234,KRL0501:11,0.5,0.696114718914032,0.7796880006790161,0.08357328176498413,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41742,15453,XHW0498:235,HCV0478:210,0.5,0.6718618273735046,0.8162249326705933,0.14436310529708862,5,3,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41743,15432,XHW0498:238,HCV0478:178,1.0,0.6453037261962891,0.7417681217193604,0.09646439552307129,5,3,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41744,41636,XHW0498:239,XHW0498:84,0.75,0.6749697923660278,0.8176819086074829,0.14271211624145508,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41745,26570,XHW0498:240,LQC0479:200,0.75,0.6313574314117432,0.7210650444030762,0.08970761299133301,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41746,15572,XHW0498:241,HCV0478:385,0.75,0.6050401329994202,0.7076241970062256,0.10258406400680542,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41747,41712,XHW0498:242,XHW0498:193,1.0,0.6641315221786499,0.7539215087890625,0.0897899866104126,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41748,15343,XHW0498:245,HCV0478:51,0.25,0.6554198861122131,0.7876514196395874,0.13223153352737427,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41749,15347,XHW0498:246,HCV0478:57,1.0,0.6824530959129333,0.8037408590316772,0.1212877631187439,5,3,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41750,41703,XHW0498:247,XHW0498:179,0.25,0.6370031833648682,0.7302979826927185,0.09329479932785034,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41751,25075,XHW0498:248,KRL0501:99,0.75,0.6298832297325134,0.7549923658370972,0.12510913610458374,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41752,25062,XHW0498:249,KRL0501:79,0.25,0.6783506274223328,0.7823293805122375,0.10397875308990479,5,3,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41753,41585,XHW0498:253,XHW0498:11,0.5,0.6579005718231201,0.6985974311828613,0.04069685935974121,5,3,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41754,15514,XHW0498:254,HCV0478:296,1.0,0.7173418998718262,0.7595705986022949,0.04222869873046875,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41755,15454,XHW0498:255,HCV0478:211,1.0,0.6308532953262329,0.6692604422569275,0.03840714693069458,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41756,41634,XHW0498:256,XHW0498:80,0.5,0.6574578285217285,0.7353710532188416,0.07791322469711304,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41757,25137,XHW0498:259,KRL0501:186,1.0,0.7077187299728394,0.8009429574012756,0.09322422742843628,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41758,15520,XHW0498:260,HCV0478:304,0.75,0.6518094539642334,0.7124446630477905,0.06063520908355713,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41759,25107,XHW0498:261,KRL0501:143,1.0,0.6484361886978149,0.6611819863319397,0.012745797634124756,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41760,15331,XHW0498:262,HCV0478:35,0.5,0.6536816954612732,0.7181774973869324,0.06449580192565918,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41761,41641,XHW0498:263,XHW0498:91,0.75,0.6341778635978699,0.6215404868125916,-0.01263737678527832,5,6,"[6378, 3022, 1063, 886, 5508]",True,True
26,2,4,team,control5_active,benign,41762,15316,XHW0498:266,HCV0478:14,0.75,0.6398528218269348,0.6764192581176758,0.03656643629074097,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41763,26558,XHW0498:267,LQC0479:183,0.75,0.6769782304763794,0.7027790546417236,0.02580082416534424,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41764,15471,XHW0498:268,HCV0478:234,0.75,0.6487127542495728,0.7134717106819153,0.06475895643234253,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41765,41660,XHW0498:269,XHW0498:119,1.0,0.6562813520431519,0.7386343479156494,0.08235299587249756,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41766,15635,XHW0498:270,HCV0478:472,0.75,0.627152144908905,0.6576284170150757,0.030476272106170654,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41767,15365,XHW0498:273,HCV0478:81,0.75,0.6405423879623413,0.6602888703346252,0.019746482372283936,5,5,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41768,26450,XHW0498:274,LQC0479:29,0.75,0.6813568472862244,0.7122154831886292,0.030858635902404785,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41769,15374,XHW0498:275,HCV0478:94,0.25,0.68072110414505,0.7259618639945984,0.04524075984954834,5,4,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41770,41594,XHW0498:276,XHW0498:24,1.0,0.6576088666915894,0.6817783713340759,0.024169504642486572,5,7,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,control5_active,benign,41771,15327,XHW0498:277,HCV0478:29,0.25,0.6665430665016174,0.6758235096931458,0.00928044319152832,5,6,"[6378, 3022, 1063, 886, 5508]",False,False
26,2,4,team,top5,anomalous,120,156,AAF0535:177,AAF0535:228,0.25,0.6642510294914246,0.5980410575866699,-0.06620997190475464,5,4,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,121,132,AAF0535:178,AAF0535:196,0.5,0.6663397550582886,0.5226054787635803,-0.14373427629470825,5,4,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,122,139,AAF0535:179,AAF0535:205,0.5,0.6935533285140991,0.5809016227722168,-0.11265170574188232,5,5,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,123,26065,AAF0535:182,LJR0523:213,0.25,0.7877082228660583,0.7159044742584229,-0.0718037486076355,5,5,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,124,155,AAF0535:183,AAF0535:227,0.25,0.7554174661636353,0.6122310757637024,-0.14318639039993286,5,5,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,125,131,AAF0535:184,AAF0535:193,0.25,0.7574955224990845,0.6958948373794556,-0.061600685119628906,5,4,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,126,26066,AAF0535:185,LJR0523:214,0.25,0.772983193397522,0.72425776720047,-0.048725426197052,5,4,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,127,26071,AAF0535:186,LJR0523:220,0.25,0.7508953213691711,0.6944952607154846,-0.05640006065368652,5,5,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,128,26065,AAF0535:190,LJR0523:213,0.25,0.7869153618812561,0.7099229693412781,-0.07699239253997803,5,4,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,129,125,AAF0535:191,AAF0535:184,0.25,0.7290868759155273,0.5943973660469055,-0.13468950986862183,5,4,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,130,12263,AAF0535:192,FMG0527:373,0.75,0.7120859622955322,0.6114486455917358,-0.10063731670379639,5,5,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,131,136,AAF0535:193,AAF0535:200,0.25,0.7550401091575623,0.6844716668128967,-0.07056844234466553,5,1,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,132,152,AAF0535:196,AAF0535:224,0.5,0.7067357897758484,0.5655704736709595,-0.14116531610488892,5,4,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,133,153,AAF0535:197,AAF0535:225,0.25,0.6375216841697693,0.522290825843811,-0.11523085832595825,5,4,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,134,121,AAF0535:198,AAF0535:178,0.25,0.6948560476303101,0.5452045202255249,-0.14965152740478516,5,2,"[4596, 3673, 2302, 3455, 1268]",True,True
26,2,4,team,top5,anomalous,135,12264,AAF0535:199,FMG0527:374,0.5,0.780369222164154,0.6049821972846985,-0.17538702487945557,5,4,"[4596, 3673, 2302, 3455, 1268]",True,True
